order_id,order_date,product,category,customer_id,price,quantity,year,month,year_month,revenue
2480,2024-02-05,Apple Watch,Wearables,CUST-0259,264.0,2,2024,2,2024-02,528.0
315,2024-02-05,Samsung S23,Smartphones,CUST-0218,968.0,1,2024,2,2024-02,968.0
1169,2024-02-06,MacBook Pro,Laptops,CUST-0296,1449.0,3,2024,2,2024-02,4347.0
2933,2024-02-06,Dell XPS 13,Laptops,CUST-0180,1436.0,4,2024,2,2024-02,5744.0
560,2024-02-07,Fitbit Charge 6,Wearables,CUST-0117,308.0,4,2024,2,2024-02,1232.0
703,2024-02-07,MacBook Pro,Laptops,CUST-0250,1484.0,2,2024,2,2024-02,2968.0
2753,2024-02-07,Fitbit Charge 6,Wearables,CUST-0066,317.0,2,2024,2,2024-02,634.0
1645,2024-02-10,Logitech MX Master 3,Accessories,CUST-0036,232.0,1,2024,2,2024-02,232.0
1087,2024-02-10,Sony WH-1000XM5,Headphones,CUST-0091,217.0,1,2024,2,2024-02,217.0
339,2024-02-11,Apple Watch,Wearables,CUST-0017,253.0,3,2024,2,2024-02,759.0
1842,2024-02-12,Dell XPS 13,Laptops,CUST-0016,1544.0,4,2024,2,2024-02,6176.0
1510,2024-02-12,Apple Watch,Wearables,CUST-0242,273.0,1,2024,2,2024-02,273.0
1609,2024-02-12,Dell XPS 13,Laptops,CUST-0085,1448.0,3,2024,2,2024-02,4344.0
1796,2024-02-13,Samsung S23,Smartphones,CUST-0041,847.0,1,2024,2,2024-02,847.0
2514,2024-02-13,Apple Watch,Wearables,CUST-0067,324.0,3,2024,2,2024-02,972.0
2162,2024-02-13,Fitbit Charge 6,Wearables,CUST-0137,255.0,3,2024,2,2024-02,765.0
2974,2024-02-13,Samsung S23,Smartphones,CUST-0145,834.0,4,2024,2,2024-02,3336.0
1583,2024-02-14,Samsung S23,Smartphones,CUST-0067,999.0,3,2024,2,2024-02,2997.0
2853,2024-02-14,JBL Flip 6,Speakers,CUST-0053,167.0,2,2024,2,2024-02,334.0
2684,2024-02-15,Logitech MX Master 3,Accessories,CUST-0070,159.0,3,2024,2,2024-02,477.0
2639,2024-02-16,Fitbit Charge 6,Wearables,CUST-0209,333.0,2,2024,2,2024-02,666.0
1067,2024-02-17,AirPods Pro,Accessories,CUST-0244,117.0,2,2024,2,2024-02,234.0
1580,2024-02-18,Fitbit Charge 6,Wearables,CUST-0057,189.0,2,2024,2,2024-02,378.0
345,2024-02-18,Samsung S23,Smartphones,CUST-0270,991.0,3,2024,2,2024-02,2973.0
2873,2024-02-18,Logitech MX Master 3,Accessories,CUST-0056,87.0,1,2024,2,2024-02,87.0
1447,2024-02-19,Dell XPS 13,Laptops,CUST-0197,1418.0,2,2024,2,2024-02,2836.0
2586,2024-02-19,Samsung S23,Smartphones,CUST-0070,816.0,4,2024,2,2024-02,3264.0
798,2024-02-20,AirPods Pro,Accessories,CUST-0046,246.0,2,2024,2,2024-02,492.0
143,2024-02-20,Dell XPS 13,Laptops,CUST-0090,1535.0,2,2024,2,2024-02,3070.0
737,2024-02-21,Logitech MX Master 3,Accessories,CUST-0016,115.0,4,2024,2,2024-02,460.0
1655,2024-02-21,AirPods Pro,Accessories,CUST-0082,193.0,4,2024,2,2024-02,772.0
2183,2024-02-21,iPhone 14,Smartphones,CUST-0001,805.0,1,2024,2,2024-02,805.0
2894,2024-02-22,Apple Watch,Wearables,CUST-0283,259.0,4,2024,2,2024-02,1036.0
1901,2024-02-23,Fitbit Charge 6,Wearables,CUST-0051,325.0,2,2024,2,2024-02,650.0
83,2024-02-23,Logitech MX Master 3,Accessories,CUST-0058,135.0,1,2024,2,2024-02,135.0
2448,2024-02-23,iPhone 14,Smartphones,CUST-0051,977.0,3,2024,2,2024-02,2931.0
869,2024-02-24,AirPods Pro,Accessories,CUST-0283,189.0,1,2024,2,2024-02,189.0
645,2024-02-25,Sony WH-1000XM5,Headphones,CUST-0016,261.0,1,2024,2,2024-02,261.0
936,2024-02-25,MacBook Pro,Laptops,CUST-0118,1542.0,2,2024,2,2024-02,3084.0
682,2024-02-25,Apple Watch,Wearables,CUST-0279,301.0,1,2024,2,2024-02,301.0
92,2024-02-25,Apple Watch,Wearables,CUST-0129,207.0,2,2024,2,2024-02,414.0
1044,2024-02-25,Apple Watch,Wearables,CUST-0287,233.0,3,2024,2,2024-02,699.0
1806,2024-02-25,JBL Flip 6,Speakers,CUST-0237,246.0,4,2024,2,2024-02,984.0
732,2024-02-26,Apple Watch,Wearables,CUST-0127,150.0,4,2024,2,2024-02,600.0
1368,2024-02-26,Dell XPS 13,Laptops,CUST-0065,1581.0,1,2024,2,2024-02,1581.0
1024,2024-02-26,JBL Flip 6,Speakers,CUST-0112,159.0,2,2024,2,2024-02,318.0
2374,2024-02-26,AirPods Pro,Accessories,CUST-0056,175.0,3,2024,2,2024-02,525.0
1349,2024-02-26,iPhone 14,Smartphones,CUST-0273,879.0,2,2024,2,2024-02,1758.0
1421,2024-02-27,iPhone 14,Smartphones,CUST-0025,809.0,2,2024,2,2024-02,1618.0
1627,2024-02-27,Sony WH-1000XM5,Headphones,CUST-0153,381.0,1,2024,2,2024-02,381.0
45,2024-02-28,AirPods Pro,Accessories,CUST-0172,209.0,2,2024,2,2024-02,418.0
1926,2024-02-28,iPhone 14,Smartphones,CUST-0158,919.0,3,2024,2,2024-02,2757.0
1707,2024-02-28,AirPods Pro,Accessories,CUST-0173,225.0,4,2024,2,2024-02,900.0
2501,2024-02-28,Fitbit Charge 6,Wearables,CUST-0090,216.0,3,2024,2,2024-02,648.0
9,2024-02-29,AirPods Pro,Accessories,CUST-0135,70.0,1,2024,2,2024-02,70.0
1961,2024-03-01,Dell XPS 13,Laptops,CUST-0054,1521.0,1,2024,3,2024-03,1521.0
1357,2024-03-01,Dell XPS 13,Laptops,CUST-0125,1481.0,3,2024,3,2024-03,4443.0
2583,2024-03-01,Sony WH-1000XM5,Headphones,CUST-0272,262.0,4,2024,3,2024-03,1048.0
1980,2024-03-01,MacBook Pro,Laptops,CUST-0138,1574.0,3,2024,3,2024-03,4722.0
1505,2024-03-01,iPhone 14,Smartphones,CUST-0059,1000.0,4,2024,3,2024-03,4000.0
1036,2024-03-01,Sony WH-1000XM5,Headphones,CUST-0072,224.0,1,2024,3,2024-03,224.0
885,2024-03-03,Fitbit Charge 6,Wearables,CUST-0073,245.0,4,2024,3,2024-03,980.0
963,2024-03-05,Apple Watch,Wearables,CUST-0250,207.0,1,2024,3,2024-03,207.0
194,2024-03-06,Sony WH-1000XM5,Headphones,CUST-0243,230.0,4,2024,3,2024-03,920.0
2224,2024-03-06,Fitbit Charge 6,Wearables,CUST-0095,219.0,1,2024,3,2024-03,219.0
2198,2024-03-07,Apple Watch,Wearables,CUST-0272,190.0,2,2024,3,2024-03,380.0
1868,2024-03-07,Sony WH-1000XM5,Headphones,CUST-0129,248.0,4,2024,3,2024-03,992.0
1967,2024-03-08,AirPods Pro,Accessories,CUST-0299,69.0,4,2024,3,2024-03,276.0
712,2024-03-09,Logitech MX Master 3,Accessories,CUST-0149,188.0,3,2024,3,2024-03,564.0
1834,2024-03-09,AirPods Pro,Accessories,CUST-0201,72.0,4,2024,3,2024-03,288.0
2566,2024-03-10,Dell XPS 13,Laptops,CUST-0103,1533.0,3,2024,3,2024-03,4599.0
1672,2024-03-10,Sony WH-1000XM5,Headphones,CUST-0300,362.0,3,2024,3,2024-03,1086.0
81,2024-03-12,Samsung S23,Smartphones,CUST-0288,990.0,2,2024,3,2024-03,1980.0
1692,2024-03-13,Sony WH-1000XM5,Headphones,CUST-0154,375.0,1,2024,3,2024-03,375.0
2098,2024-03-14,Dell XPS 13,Laptops,CUST-0061,1416.0,1,2024,3,2024-03,1416.0
1523,2024-03-14,AirPods Pro,Accessories,CUST-0058,234.0,2,2024,3,2024-03,468.0
1123,2024-03-15,JBL Flip 6,Speakers,CUST-0096,300.0,1,2024,3,2024-03,300.0
1906,2024-03-15,Apple Watch,Wearables,CUST-0184,301.0,1,2024,3,2024-03,301.0
2188,2024-03-15,Apple Watch,Wearables,CUST-0231,165.0,3,2024,3,2024-03,495.0
2478,2024-03-16,JBL Flip 6,Speakers,CUST-0140,253.0,3,2024,3,2024-03,759.0
1161,2024-03-16,Fitbit Charge 6,Wearables,CUST-0159,277.0,3,2024,3,2024-03,831.0
1066,2024-03-16,JBL Flip 6,Speakers,CUST-0028,293.0,2,2024,3,2024-03,586.0
1270,2024-03-16,MacBook Pro,Laptops,CUST-0026,1413.0,2,2024,3,2024-03,2826.0
2145,2024-03-16,iPhone 14,Smartphones,CUST-0278,877.0,1,2024,3,2024-03,877.0
865,2024-03-20,Samsung S23,Smartphones,CUST-0022,914.0,1,2024,3,2024-03,914.0
1312,2024-03-20,Fitbit Charge 6,Wearables,CUST-0179,346.0,3,2024,3,2024-03,1038.0
2031,2024-03-21,Sony WH-1000XM5,Headphones,CUST-0072,361.0,2,2024,3,2024-03,722.0
1886,2024-03-22,Samsung S23,Smartphones,CUST-0260,963.0,2,2024,3,2024-03,1926.0
273,2024-03-22,Logitech MX Master 3,Accessories,CUST-0076,136.0,1,2024,3,2024-03,136.0
2991,2024-03-22,Samsung S23,Smartphones,CUST-0214,941.0,4,2024,3,2024-03,3764.0
1534,2024-03-22,Logitech MX Master 3,Accessories,CUST-0055,229.0,4,2024,3,2024-03,916.0
1969,2024-03-23,Apple Watch,Wearables,CUST-0115,308.0,2,2024,3,2024-03,616.0
1265,2024-03-24,Apple Watch,Wearables,CUST-0232,217.0,2,2024,3,2024-03,434.0
695,2024-03-24,Logitech MX Master 3,Accessories,CUST-0234,100.0,2,2024,3,2024-03,200.0
2496,2024-03-25,iPhone 14,Smartphones,CUST-0156,946.0,1,2024,3,2024-03,946.0
813,2024-03-25,Fitbit Charge 6,Wearables,CUST-0255,320.0,1,2024,3,2024-03,320.0
686,2024-03-25,Apple Watch,Wearables,CUST-0063,172.0,4,2024,3,2024-03,688.0
2062,2024-03-25,JBL Flip 6,Speakers,CUST-0082,199.0,2,2024,3,2024-03,398.0
266,2024-03-27,JBL Flip 6,Speakers,CUST-0059,227.0,4,2024,3,2024-03,908.0
483,2024-03-27,JBL Flip 6,Speakers,CUST-0158,233.0,3,2024,3,2024-03,699.0
1373,2024-03-27,Samsung S23,Smartphones,CUST-0247,921.0,1,2024,3,2024-03,921.0
223,2024-03-28,Dell XPS 13,Laptops,CUST-0216,1579.0,4,2024,3,2024-03,6316.0
297,2024-03-28,JBL Flip 6,Speakers,CUST-0108,287.0,1,2024,3,2024-03,287.0
2937,2024-03-28,Apple Watch,Wearables,CUST-0202,314.0,3,2024,3,2024-03,942.0
1732,2024-03-30,JBL Flip 6,Speakers,CUST-0216,277.0,4,2024,3,2024-03,1108.0
424,2024-03-30,Apple Watch,Wearables,CUST-0089,325.0,1,2024,3,2024-03,325.0
1425,2024-03-30,Fitbit Charge 6,Wearables,CUST-0121,194.0,4,2024,3,2024-03,776.0
6,2024-03-30,Fitbit Charge 6,Wearables,CUST-0022,238.0,1,2024,3,2024-03,238.0
1242,2024-03-30,AirPods Pro,Accessories,CUST-0271,51.0,4,2024,3,2024-03,204.0
356,2024-03-31,MacBook Pro,Laptops,CUST-0281,1423.0,4,2024,3,2024-03,5692.0
1944,2024-03-31,Apple Watch,Wearables,CUST-0060,274.0,1,2024,3,2024-03,274.0
124,2024-04-01,Sony WH-1000XM5,Headphones,CUST-0221,274.0,2,2024,4,2024-04,548.0
1848,2024-04-01,Samsung S23,Smartphones,CUST-0230,981.0,1,2024,4,2024-04,981.0
1080,2024-04-01,Apple Watch,Wearables,CUST-0181,193.0,2,2024,4,2024-04,386.0
892,2024-04-02,MacBook Pro,Laptops,CUST-0138,1563.0,1,2024,4,2024-04,1563.0
2963,2024-04-02,iPhone 14,Smartphones,CUST-0098,815.0,4,2024,4,2024-04,3260.0
2442,2024-04-02,Dell XPS 13,Laptops,CUST-0061,1567.0,1,2024,4,2024-04,1567.0
1922,2024-04-03,iPhone 14,Smartphones,CUST-0186,853.0,3,2024,4,2024-04,2559.0
2507,2024-04-03,Apple Watch,Wearables,CUST-0292,230.0,4,2024,4,2024-04,920.0
2358,2024-04-03,Fitbit Charge 6,Wearables,CUST-0229,239.0,2,2024,4,2024-04,478.0
894,2024-04-04,iPhone 14,Smartphones,CUST-0283,853.0,2,2024,4,2024-04,1706.0
2564,2024-04-04,iPhone 14,Smartphones,CUST-0250,886.0,2,2024,4,2024-04,1772.0
2573,2024-04-04,AirPods Pro,Accessories,CUST-0068,219.0,2,2024,4,2024-04,438.0
1328,2024-04-04,MacBook Pro,Laptops,CUST-0090,1575.0,1,2024,4,2024-04,1575.0
767,2024-04-04,Logitech MX Master 3,Accessories,CUST-0100,158.0,3,2024,4,2024-04,474.0
2254,2024-04-04,AirPods Pro,Accessories,CUST-0191,224.0,1,2024,4,2024-04,224.0
127,2024-04-06,Fitbit Charge 6,Wearables,CUST-0283,271.0,2,2024,4,2024-04,542.0
332,2024-04-06,iPhone 14,Smartphones,CUST-0059,858.0,4,2024,4,2024-04,3432.0
1291,2024-04-06,MacBook Pro,Laptops,CUST-0225,1551.0,3,2024,4,2024-04,4653.0
2602,2024-04-06,Sony WH-1000XM5,Headphones,CUST-0143,280.0,1,2024,4,2024-04,280.0
2070,2024-04-07,MacBook Pro,Laptops,CUST-0286,1404.0,3,2024,4,2024-04,4212.0
842,2024-04-07,AirPods Pro,Accessories,CUST-0030,239.0,1,2024,4,2024-04,239.0
2259,2024-04-07,Fitbit Charge 6,Wearables,CUST-0233,284.0,3,2024,4,2024-04,852.0
2540,2024-04-07,Dell XPS 13,Laptops,CUST-0141,1561.0,4,2024,4,2024-04,6244.0
2101,2024-04-08,iPhone 14,Smartphones,CUST-0139,947.0,2,2024,4,2024-04,1894.0
1773,2024-04-09,MacBook Pro,Laptops,CUST-0048,1485.0,1,2024,4,2024-04,1485.0
1658,2024-04-09,iPhone 14,Smartphones,CUST-0069,844.0,2,2024,4,2024-04,1688.0
2796,2024-04-10,Apple Watch,Wearables,CUST-0245,229.0,3,2024,4,2024-04,687.0
2515,2024-04-10,AirPods Pro,Accessories,CUST-0284,103.0,2,2024,4,2024-04,206.0
1735,2024-04-10,Apple Watch,Wearables,CUST-0178,226.0,4,2024,4,2024-04,904.0
1662,2024-04-10,Sony WH-1000XM5,Headphones,CUST-0208,274.0,2,2024,4,2024-04,548.0
2908,2024-04-10,Dell XPS 13,Laptops,CUST-0078,1559.0,4,2024,4,2024-04,6236.0
491,2024-04-11,Dell XPS 13,Laptops,CUST-0146,1459.0,3,2024,4,2024-04,4377.0
816,2024-04-11,Fitbit Charge 6,Wearables,CUST-0228,158.0,2,2024,4,2024-04,316.0
768,2024-04-11,Samsung S23,Smartphones,CUST-0216,807.0,3,2024,4,2024-04,2421.0
250,2024-04-13,Samsung S23,Smartphones,CUST-0194,912.0,2,2024,4,2024-04,1824.0
2437,2024-04-13,MacBook Pro,Laptops,CUST-0300,1417.0,4,2024,4,2024-04,5668.0
1131,2024-04-13,AirPods Pro,Accessories,CUST-0047,165.0,4,2024,4,2024-04,660.0
2773,2024-04-13,Fitbit Charge 6,Wearables,CUST-0252,188.0,2,2024,4,2024-04,376.0
1146,2024-04-13,AirPods Pro,Accessories,CUST-0151,193.0,2,2024,4,2024-04,386.0
623,2024-04-14,Logitech MX Master 3,Accessories,CUST-0273,118.0,4,2024,4,2024-04,472.0
924,2024-04-15,Fitbit Charge 6,Wearables,CUST-0295,229.0,1,2024,4,2024-04,229.0
1043,2024-04-15,AirPods Pro,Accessories,CUST-0190,101.0,1,2024,4,2024-04,101.0
1481,2024-04-16,Fitbit Charge 6,Wearables,CUST-0248,276.0,3,2024,4,2024-04,828.0
254,2024-04-16,Sony WH-1000XM5,Headphones,CUST-0008,264.0,1,2024,4,2024-04,264.0
2386,2024-04-16,Apple Watch,Wearables,CUST-0106,286.0,2,2024,4,2024-04,572.0
2571,2024-04-17,Logitech MX Master 3,Accessories,CUST-0133,144.0,1,2024,4,2024-04,144.0
2715,2024-04-18,Apple Watch,Wearables,CUST-0292,157.0,4,2024,4,2024-04,628.0
1055,2024-04-18,Fitbit Charge 6,Wearables,CUST-0053,277.0,4,2024,4,2024-04,1108.0
242,2024-04-18,Logitech MX Master 3,Accessories,CUST-0161,226.0,1,2024,4,2024-04,226.0
1163,2024-04-19,Samsung S23,Smartphones,CUST-0187,915.0,2,2024,4,2024-04,1830.0
2377,2024-04-20,Fitbit Charge 6,Wearables,CUST-0203,348.0,1,2024,4,2024-04,348.0
999,2024-04-20,Fitbit Charge 6,Wearables,CUST-0064,220.0,4,2024,4,2024-04,880.0
1363,2024-04-20,MacBook Pro,Laptops,CUST-0286,1497.0,2,2024,4,2024-04,2994.0
1757,2024-04-20,Sony WH-1000XM5,Headphones,CUST-0255,321.0,3,2024,4,2024-04,963.0
984,2024-04-20,Logitech MX Master 3,Accessories,CUST-0176,76.0,4,2024,4,2024-04,304.0
2129,2024-04-21,Apple Watch,Wearables,CUST-0145,316.0,2,2024,4,2024-04,632.0
2869,2024-04-21,Dell XPS 13,Laptops,CUST-0037,1413.0,3,2024,4,2024-04,4239.0
2369,2024-04-22,JBL Flip 6,Speakers,CUST-0054,242.0,1,2024,4,2024-04,242.0
2904,2024-04-22,Samsung S23,Smartphones,CUST-0056,827.0,4,2024,4,2024-04,3308.0
2178,2024-04-22,iPhone 14,Smartphones,CUST-0010,879.0,4,2024,4,2024-04,3516.0
2379,2024-04-22,iPhone 14,Smartphones,CUST-0137,896.0,2,2024,4,2024-04,1792.0
1696,2024-04-24,Logitech MX Master 3,Accessories,CUST-0150,55.0,2,2024,4,2024-04,110.0
123,2024-04-24,Sony WH-1000XM5,Headphones,CUST-0223,321.0,1,2024,4,2024-04,321.0
2424,2024-04-24,Dell XPS 13,Laptops,CUST-0168,1450.0,3,2024,4,2024-04,4350.0
1469,2024-04-24,Fitbit Charge 6,Wearables,CUST-0164,310.0,3,2024,4,2024-04,930.0
1037,2024-04-25,Logitech MX Master 3,Accessories,CUST-0191,215.0,4,2024,4,2024-04,860.0
2343,2024-04-25,Apple Watch,Wearables,CUST-0187,200.0,2,2024,4,2024-04,400.0
1652,2024-04-26,MacBook Pro,Laptops,CUST-0073,1448.0,1,2024,4,2024-04,1448.0
1608,2024-04-26,Logitech MX Master 3,Accessories,CUST-0189,208.0,2,2024,4,2024-04,416.0
2223,2024-04-26,JBL Flip 6,Speakers,CUST-0086,167.0,3,2024,4,2024-04,501.0
2067,2024-04-27,Sony WH-1000XM5,Headphones,CUST-0196,240.0,1,2024,4,2024-04,240.0
2228,2024-04-27,Samsung S23,Smartphones,CUST-0298,992.0,4,2024,4,2024-04,3968.0
115,2024-04-28,AirPods Pro,Accessories,CUST-0268,162.0,3,2024,4,2024-04,486.0
1400,2024-04-29,Fitbit Charge 6,Wearables,CUST-0204,205.0,4,2024,4,2024-04,820.0
184,2024-04-30,Apple Watch,Wearables,CUST-0119,177.0,2,2024,4,2024-04,354.0
1711,2024-04-30,MacBook Pro,Laptops,CUST-0258,1551.0,3,2024,4,2024-04,4653.0
68,2024-04-30,iPhone 14,Smartphones,CUST-0017,971.0,4,2024,4,2024-04,3884.0
825,2024-05-01,iPhone 14,Smartphones,CUST-0278,897.0,4,2024,5,2024-05,3588.0
418,2024-05-01,Sony WH-1000XM5,Headphones,CUST-0119,370.0,2,2024,5,2024-05,740.0
1181,2024-05-02,AirPods Pro,Accessories,CUST-0156,133.0,1,2024,5,2024-05,133.0
1116,2024-05-02,MacBook Pro,Laptops,CUST-0246,1535.0,4,2024,5,2024-05,6140.0
2770,2024-05-02,AirPods Pro,Accessories,CUST-0035,162.0,1,2024,5,2024-05,162.0
1713,2024-05-03,Fitbit Charge 6,Wearables,CUST-0256,174.0,4,2024,5,2024-05,696.0
2782,2024-05-03,Samsung S23,Smartphones,CUST-0213,953.0,3,2024,5,2024-05,2859.0
172,2024-05-03,Samsung S23,Smartphones,CUST-0061,921.0,3,2024,5,2024-05,2763.0
323,2024-05-03,Apple Watch,Wearables,CUST-0226,225.0,2,2024,5,2024-05,450.0
2420,2024-05-04,MacBook Pro,Laptops,CUST-0300,1446.0,3,2024,5,2024-05,4338.0
480,2024-05-04,Samsung S23,Smartphones,CUST-0262,962.0,2,2024,5,2024-05,1924.0
689,2024-05-04,AirPods Pro,Accessories,CUST-0056,114.0,1,2024,5,2024-05,114.0
111,2024-05-04,Fitbit Charge 6,Wearables,CUST-0114,224.0,1,2024,5,2024-05,224.0
1092,2024-05-05,Apple Watch,Wearables,CUST-0059,151.0,1,2024,5,2024-05,151.0
1120,2024-05-05,AirPods Pro,Accessories,CUST-0221,216.0,4,2024,5,2024-05,864.0
1536,2024-05-06,MacBook Pro,Laptops,CUST-0087,1600.0,1,2024,5,2024-05,1600.0
2071,2024-05-07,MacBook Pro,Laptops,CUST-0287,1579.0,2,2024,5,2024-05,3158.0
1810,2024-05-07,AirPods Pro,Accessories,CUST-0084,74.0,3,2024,5,2024-05,222.0
791,2024-05-07,Fitbit Charge 6,Wearables,CUST-0026,174.0,2,2024,5,2024-05,348.0
1616,2024-05-07,Logitech MX Master 3,Accessories,CUST-0021,249.0,3,2024,5,2024-05,747.0
519,2024-05-08,Apple Watch,Wearables,CUST-0087,192.0,1,2024,5,2024-05,192.0
2305,2024-05-08,Samsung S23,Smartphones,CUST-0031,937.0,4,2024,5,2024-05,3748.0
1206,2024-05-08,Fitbit Charge 6,Wearables,CUST-0240,264.0,2,2024,5,2024-05,528.0
1939,2024-05-09,MacBook Pro,Laptops,CUST-0125,1537.0,1,2024,5,2024-05,1537.0
269,2024-05-09,Logitech MX Master 3,Accessories,CUST-0278,53.0,2,2024,5,2024-05,106.0
1195,2024-05-09,Logitech MX Master 3,Accessories,CUST-0095,71.0,2,2024,5,2024-05,142.0
49,2024-05-09,Logitech MX Master 3,Accessories,CUST-0259,197.0,4,2024,5,2024-05,788.0
1124,2024-05-10,Dell XPS 13,Laptops,CUST-0006,1511.0,4,2024,5,2024-05,6044.0
2988,2024-05-10,AirPods Pro,Accessories,CUST-0254,87.0,1,2024,5,2024-05,87.0
2122,2024-05-11,iPhone 14,Smartphones,CUST-0080,810.0,1,2024,5,2024-05,810.0
879,2024-05-12,Sony WH-1000XM5,Headphones,CUST-0266,297.0,1,2024,5,2024-05,297.0
726,2024-05-12,Samsung S23,Smartphones,CUST-0169,951.0,3,2024,5,2024-05,2853.0
405,2024-05-12,AirPods Pro,Accessories,CUST-0120,93.0,4,2024,5,2024-05,372.0
2800,2024-05-12,MacBook Pro,Laptops,CUST-0257,1416.0,4,2024,5,2024-05,5664.0
2104,2024-05-12,iPhone 14,Smartphones,CUST-0089,860.0,3,2024,5,2024-05,2580.0
914,2024-05-13,Dell XPS 13,Laptops,CUST-0214,1534.0,1,2024,5,2024-05,1534.0
386,2024-05-15,iPhone 14,Smartphones,CUST-0213,958.0,2,2024,5,2024-05,1916.0
1501,2024-05-15,Fitbit Charge 6,Wearables,CUST-0076,265.0,1,2024,5,2024-05,265.0
161,2024-05-15,AirPods Pro,Accessories,CUST-0066,124.0,3,2024,5,2024-05,372.0
916,2024-05-15,iPhone 14,Smartphones,CUST-0003,965.0,2,2024,5,2024-05,1930.0
240,2024-05-18,Samsung S23,Smartphones,CUST-0017,927.0,3,2024,5,2024-05,2781.0
868,2024-05-18,Dell XPS 13,Laptops,CUST-0124,1512.0,4,2024,5,2024-05,6048.0
2292,2024-05-19,Fitbit Charge 6,Wearables,CUST-0293,264.0,1,2024,5,2024-05,264.0
965,2024-05-19,Sony WH-1000XM5,Headphones,CUST-0092,208.0,3,2024,5,2024-05,624.0
523,2024-05-19,Sony WH-1000XM5,Headphones,CUST-0028,250.0,3,2024,5,2024-05,750.0
2977,2024-05-21,Sony WH-1000XM5,Headphones,CUST-0005,400.0,1,2024,5,2024-05,400.0
785,2024-05-22,Dell XPS 13,Laptops,CUST-0104,1594.0,1,2024,5,2024-05,1594.0
2194,2024-05-22,Samsung S23,Smartphones,CUST-0210,977.0,1,2024,5,2024-05,977.0
2716,2024-05-22,Logitech MX Master 3,Accessories,CUST-0016,140.0,4,2024,5,2024-05,560.0
708,2024-05-22,Apple Watch,Wearables,CUST-0152,168.0,1,2024,5,2024-05,168.0
2740,2024-05-23,Sony WH-1000XM5,Headphones,CUST-0086,305.0,4,2024,5,2024-05,1220.0
741,2024-05-23,JBL Flip 6,Speakers,CUST-0055,126.0,2,2024,5,2024-05,252.0
1634,2024-05-24,Logitech MX Master 3,Accessories,CUST-0024,84.0,4,2024,5,2024-05,336.0
2357,2024-05-24,Logitech MX Master 3,Accessories,CUST-0035,82.0,2,2024,5,2024-05,164.0
2553,2024-05-25,Dell XPS 13,Laptops,CUST-0196,1561.0,3,2024,5,2024-05,4683.0
982,2024-05-25,JBL Flip 6,Speakers,CUST-0187,256.0,3,2024,5,2024-05,768.0
1107,2024-05-25,Samsung S23,Smartphones,CUST-0026,846.0,1,2024,5,2024-05,846.0
286,2024-05-25,JBL Flip 6,Speakers,CUST-0042,124.0,3,2024,5,2024-05,372.0
1749,2024-05-26,iPhone 14,Smartphones,CUST-0080,806.0,4,2024,5,2024-05,3224.0
621,2024-05-26,iPhone 14,Smartphones,CUST-0163,979.0,2,2024,5,2024-05,1958.0
1068,2024-05-26,iPhone 14,Smartphones,CUST-0299,963.0,2,2024,5,2024-05,1926.0
2680,2024-05-27,Logitech MX Master 3,Accessories,CUST-0081,119.0,3,2024,5,2024-05,357.0
1814,2024-05-27,JBL Flip 6,Speakers,CUST-0034,195.0,3,2024,5,2024-05,585.0
2106,2024-05-27,Apple Watch,Wearables,CUST-0237,330.0,1,2024,5,2024-05,330.0
1391,2024-05-27,Apple Watch,Wearables,CUST-0069,210.0,2,2024,5,2024-05,420.0
98,2024-05-28,AirPods Pro,Accessories,CUST-0047,143.0,2,2024,5,2024-05,286.0
1211,2024-05-28,iPhone 14,Smartphones,CUST-0232,871.0,3,2024,5,2024-05,2613.0
578,2024-05-28,JBL Flip 6,Speakers,CUST-0182,205.0,1,2024,5,2024-05,205.0
448,2024-05-28,Apple Watch,Wearables,CUST-0026,158.0,3,2024,5,2024-05,474.0
423,2024-05-28,Samsung S23,Smartphones,CUST-0192,997.0,3,2024,5,2024-05,2991.0
2407,2024-05-29,Dell XPS 13,Laptops,CUST-0286,1584.0,3,2024,5,2024-05,4752.0
1343,2024-05-30,Dell XPS 13,Laptops,CUST-0241,1412.0,1,2024,5,2024-05,1412.0
251,2024-05-30,Logitech MX Master 3,Accessories,CUST-0132,178.0,4,2024,5,2024-05,712.0
1021,2024-05-31,Samsung S23,Smartphones,CUST-0166,926.0,4,2024,5,2024-05,3704.0
413,2024-05-31,JBL Flip 6,Speakers,CUST-0178,250.0,4,2024,5,2024-05,1000.0
1282,2024-06-02,AirPods Pro,Accessories,CUST-0103,200.0,3,2024,6,2024-06,600.0
2054,2024-06-02,AirPods Pro,Accessories,CUST-0118,241.0,3,2024,6,2024-06,723.0
1466,2024-06-03,Dell XPS 13,Laptops,CUST-0291,1578.0,2,2024,6,2024-06,3156.0
2610,2024-06-04,iPhone 14,Smartphones,CUST-0118,804.0,4,2024,6,2024-06,3216.0
1740,2024-06-04,Fitbit Charge 6,Wearables,CUST-0029,300.0,1,2024,6,2024-06,300.0
59,2024-06-04,Apple Watch,Wearables,CUST-0099,302.0,1,2024,6,2024-06,302.0
510,2024-06-04,Apple Watch,Wearables,CUST-0221,329.0,1,2024,6,2024-06,329.0
2143,2024-06-04,Logitech MX Master 3,Accessories,CUST-0088,60.0,1,2024,6,2024-06,60.0
2799,2024-06-04,Fitbit Charge 6,Wearables,CUST-0044,344.0,4,2024,6,2024-06,1376.0
